merchant_id,lat_deg,lon_deg,evidence_url,coord_source,tzid_settlement,notes
9607407477629833750,45.558230,9.214950,https://sws.geonames.org/3178671/,geonames:cities500_via_pelias_cached,Europe/Rome,geonameid=3178671;bucket=B4
9612556608864410763,32.300190,-64.792040,https://sws.geonames.org/8533871/,geonames:cities500_via_pelias_cached,Atlantic/Bermuda,geonameid=8533871;bucket=B1
9613914778319810240,35.154720,126.915560,https://sws.geonames.org/1841811/,geonames:cities500_via_pelias_cached,Asia/Seoul,geonameid=1841811;bucket=B3
9616458754098241042,13.482610,-88.182110,https://sws.geonames.org/3583446/,geonames:cities500_via_pelias_cached,America/El_Salvador,geonameid=3583446;bucket=B2
9624699731654957302,46.202220,6.145690,https://sws.geonames.org/2660646/,geonames:cities500_via_pelias_cached,Europe/Zurich,geonameid=2660646;bucket=B2
9624952414755843175,47.466060,8.326630,https://sws.geonames.org/2658011/,geonames:cities500_via_pelias_cached,Europe/Zurich,geonameid=2658011;bucket=B4
9625069761781735025,43.250110,-79.849630,https://sws.geonames.org/5969782/,geonames:cities500_via_pelias_cached,America/Toronto,geonameid=5969782;bucket=B3
9629058062314977670,50.115250,14.506850,https://sws.geonames.org/3067433/,geonames:cities500_via_pelias_cached,Europe/Prague,geonameid=3067433;bucket=B5
9629803466932486341,60.210430,25.082890,https://sws.geonames.org/12747032/,geonames:cities500_via_pelias_cached,Europe/Helsinki,geonameid=12747032;bucket=B3
9631585221272908034,37.987040,-1.130040,https://sws.geonames.org/2513416/,geonames:cities500_via_pelias_cached,Europe/Madrid,geonameid=2513416;bucket=B3
9632078537938070838,32.300190,-64.792040,https://sws.geonames.org/8533871/,geonames:cities500_via_pelias_cached,Atlantic/Bermuda,geonameid=8533871;bucket=B1
9635425746720143774,63.750690,-20.224540,https://sws.geonames.org/3415720/,geonames:cities500_via_pelias_cached,Atlantic/Reykjavik,geonameid=3415720;bucket=B4
9636974003088092071,32.300190,-64.792040,https://sws.geonames.org/8533871/,geonames:cities500_via_pelias_cached,Atlantic/Bermuda,geonameid=8533871;bucket=B1
9639347155850011530,42.507790,1.521090,https://sws.geonames.org/3041563/,geonames:cities500_via_pelias_cached,Europe/Andorra,geonameid=3041563;bucket=B1
9639703170348888437,52.500830,-6.557780,https://sws.geonames.org/2964403/,geonames:cities500_via_pelias_cached,Europe/Dublin,geonameid=2964403;bucket=B4
9640150581904122984,43.748900,7.434230,https://sws.geonames.org/3225774/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=3225774;bucket=B3
9640792312455080244,43.748900,7.434230,https://sws.geonames.org/3225774/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=3225774;bucket=B3
9641046855706398388,43.747540,7.431410,https://sws.geonames.org/13527010/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=13527010;bucket=B2
9641609437401098176,60.451480,22.268690,https://sws.geonames.org/633679/,geonames:cities500_via_pelias_cached,Europe/Helsinki,geonameid=633679;bucket=B3
9641822924528127054,53.333060,-6.248890,https://sws.geonames.org/2964574/,geonames:cities500_via_pelias_cached,Europe/Dublin,geonameid=2964574;bucket=B1
9642466570226290199,8.861670,-79.790000,https://sws.geonames.org/3706575/,geonames:cities500_via_pelias_cached,America/Panama,geonameid=3706575;bucket=B4
9642998104722928170,43.737180,7.421450,https://sws.geonames.org/2993458/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=2993458;bucket=B1
9643312013899741060,57.707160,11.966790,https://sws.geonames.org/2711537/,geonames:cities500_via_pelias_cached,Europe/Stockholm,geonameid=2711537;bucket=B2
9647725203389448950,23.971440,57.093130,https://sws.geonames.org/289199/,geonames:cities500_via_pelias_cached,Asia/Muscat,geonameid=289199;bucket=B3
9655107278558915969,43.737180,7.421450,https://sws.geonames.org/2993458/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=2993458;bucket=B1
9655110206473651248,43.731470,7.421700,https://sws.geonames.org/13527008/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=13527008;bucket=B3
9655668635985229287,25.058230,-77.343060,https://sws.geonames.org/3571824/,geonames:cities500_via_pelias_cached,America/Nassau,geonameid=3571824;bucket=B1
9656570438005595436,21.806580,-72.276590,https://sws.geonames.org/3577043/,geonames:cities500_via_pelias_cached,America/Grand_Turk,geonameid=3577043;bucket=B3
9656895523420513363,0.759060,73.432960,https://sws.geonames.org/1337609/,geonames:cities500_via_pelias_cached,Indian/Maldives,geonameid=1337609;bucket=B3
9657664644974535663,12.122780,-61.624980,https://sws.geonames.org/3580236/,geonames:cities500_via_pelias_cached,America/Grenada,geonameid=3580236;bucket=B2
9659503680415224583,43.739760,7.427320,https://sws.geonames.org/2992741/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=2992741;bucket=B2
9659541197083751260,-34.903280,-56.188160,https://sws.geonames.org/3441575/,geonames:cities500_via_pelias_cached,America/Montevideo,geonameid=3441575;bucket=B1
9659602002742257250,32.342210,-64.730190,https://sws.geonames.org/13353866/,geonames:cities500_via_pelias_cached,Atlantic/Bermuda,geonameid=13353866;bucket=B3
9660219473041365085,51.555510,5.091300,https://sws.geonames.org/2746301/,geonames:cities500_via_pelias_cached,Europe/Amsterdam,geonameid=2746301;bucket=B3
9660983416029303400,18.007470,-76.783190,https://sws.geonames.org/3489297/,geonames:cities500_via_pelias_cached,America/Jamaica,geonameid=3489297;bucket=B2
9661305492988508681,43.739760,7.427320,https://sws.geonames.org/2992741/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=2992741;bucket=B2
9662635404501240171,1.377780,103.744170,https://sws.geonames.org/1880517/,geonames:cities500_via_pelias_cached,Asia/Singapore,geonameid=1880517;bucket=B4
9668028097670272724,37.339390,-121.894960,https://sws.geonames.org/5392171/,geonames:cities500_via_pelias_cached,America/Los_Angeles,geonameid=5392171;bucket=B3
9668249876532010554,59.329380,18.068710,https://sws.geonames.org/2673730/,geonames:cities500_via_pelias_cached,Europe/Stockholm,geonameid=2673730;bucket=B1
9668454949481752216,37.059440,37.382500,https://sws.geonames.org/314830/,geonames:cities500_via_pelias_cached,Europe/Istanbul,geonameid=314830;bucket=B2
9669313658198536687,50.279690,57.207180,https://sws.geonames.org/610611/,geonames:cities500_via_pelias_cached,Asia/Aqtobe,geonameid=610611;bucket=B2
9669968619373809900,62.117310,-7.074710,https://sws.geonames.org/2618085/,geonames:cities500_via_pelias_cached,Atlantic/Faroe,geonameid=2618085;bucket=B4
9670960027163309403,18.037830,-63.118520,https://sws.geonames.org/3513236/,geonames:cities500_via_pelias_cached,America/Lower_Princes,geonameid=3513236;bucket=B3
9671083230803197977,32.518240,34.953980,https://sws.geonames.org/12156557/,geonames:cities500_via_pelias_cached,Asia/Jerusalem,geonameid=12156557;bucket=B5
9671129062820242074,-17.803090,177.416170,https://sws.geonames.org/2202064/,geonames:cities500_via_pelias_cached,Pacific/Fiji,geonameid=2202064;bucket=B2
9671163249166189351,-41.108270,174.890200,https://sws.geonames.org/6244914/,geonames:cities500_via_pelias_cached,Pacific/Auckland,geonameid=6244914;bucket=B4
9674064474210651439,12.158890,-86.344170,https://sws.geonames.org/3828262/,geonames:cities500_via_pelias_cached,America/Managua,geonameid=3828262;bucket=B3
9677137344924610895,50.850450,4.348780,https://sws.geonames.org/2800866/,geonames:cities500_via_pelias_cached,Europe/Brussels,geonameid=2800866;bucket=B1
9678235244448143895,-20.408060,57.700000,https://sws.geonames.org/934322/,geonames:cities500_via_pelias_cached,Indian/Mauritius,geonameid=934322;bucket=B3
9679640212611520232,17.295500,-62.724990,https://sws.geonames.org/3575551/,geonames:cities500_via_pelias_cached,America/St_Kitts,geonameid=3575551;bucket=B1
9688884064660940009,-28.000290,153.430880,https://sws.geonames.org/2165087/,geonames:cities500_via_pelias_cached,Australia/Brisbane,geonameid=2165087;bucket=B3
9689638332703638769,41.551400,-8.423110,https://sws.geonames.org/2742032/,geonames:cities500_via_pelias_cached,Europe/Lisbon,geonameid=2742032;bucket=B2
9690574504059757538,49.783620,6.218910,https://sws.geonames.org/2960350/,geonames:cities500_via_pelias_cached,Europe/Luxembourg,geonameid=2960350;bucket=B4
9691168315587135113,49.750550,6.106270,https://sws.geonames.org/2960276/,geonames:cities500_via_pelias_cached,Europe/Luxembourg,geonameid=2960276;bucket=B4
9691709716568074361,-24.670140,25.539750,https://sws.geonames.org/933018/,geonames:cities500_via_pelias_cached,Africa/Gaborone,geonameid=933018;bucket=B3
9700546592933478691,51.402530,21.147140,https://sws.geonames.org/760778/,geonames:cities500_via_pelias_cached,Europe/Warsaw,geonameid=760778;bucket=B3
9703982053627203864,49.609820,6.132680,https://sws.geonames.org/2960316/,geonames:cities500_via_pelias_cached,Europe/Luxembourg,geonameid=2960316;bucket=B1
9706172679452195602,58.970050,5.733320,https://sws.geonames.org/3137115/,geonames:cities500_via_pelias_cached,Europe/Oslo,geonameid=3137115;bucket=B2
9706975002863863818,-26.301760,29.986960,https://sws.geonames.org/1015694/,geonames:cities500_via_pelias_cached,Africa/Johannesburg,geonameid=1015694;bucket=B5
9708472820997603960,-23.347220,-149.484870,https://sws.geonames.org/4034228/,geonames:cities500_via_pelias_cached,Pacific/Tahiti,geonameid=4034228;bucket=B4
9709542703475871190,25.285450,51.530960,https://sws.geonames.org/290030/,geonames:cities500_via_pelias_cached,Asia/Qatar,geonameid=290030;bucket=B1
9713628590339868194,3.800000,10.133330,https://sws.geonames.org/2232239/,geonames:cities500_via_pelias_cached,Africa/Douala,geonameid=2232239;bucket=B3
9715105613245617595,51.897970,-8.470610,https://sws.geonames.org/2965140/,geonames:cities500_via_pelias_cached,Europe/Dublin,geonameid=2965140;bucket=B2
9718544453005311134,40.681490,-73.836520,https://sws.geonames.org/5133273/,geonames:cities500_via_pelias_cached,America/New_York,geonameid=5133273;bucket=B2
9719784561642489381,43.737180,7.421450,https://sws.geonames.org/2993458/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=2993458;bucket=B1
9721625008198857084,-16.779420,179.335640,https://sws.geonames.org/2198520/,geonames:cities500_via_pelias_cached,Pacific/Fiji,geonameid=2198520;bucket=B3
9722248368228664917,1.356670,103.890830,https://sws.geonames.org/1881948/,geonames:cities500_via_pelias_cached,Asia/Singapore,geonameid=1881948;bucket=B3
9724061394335856416,18.466330,-66.105720,https://sws.geonames.org/4568127/,geonames:cities500_via_pelias_cached,America/Puerto_Rico,geonameid=4568127;bucket=B1
9725392529647164957,50.869350,4.377370,https://sws.geonames.org/2787149/,geonames:cities500_via_pelias_cached,Europe/Brussels,geonameid=2787149;bucket=B3
9726948078448799253,13.167210,-61.195250,https://sws.geonames.org/13526718/,geonames:cities500_via_pelias_cached,America/St_Vincent,geonameid=13526718;bucket=B4
9727645443111433627,57.070800,24.336780,https://sws.geonames.org/461650/,geonames:cities500_via_pelias_cached,Europe/Riga,geonameid=461650;bucket=B4
9727745378983258413,49.609820,6.132680,https://sws.geonames.org/2960316/,geonames:cities500_via_pelias_cached,Europe/Luxembourg,geonameid=2960316;bucket=B1
9730211901909503238,13.771110,-60.943930,https://sws.geonames.org/11955884/,geonames:cities500_via_pelias_cached,America/St_Lucia,geonameid=11955884;bucket=B3
9734727221978807796,-4.669150,55.499520,https://sws.geonames.org/241395/,geonames:cities500_via_pelias_cached,Indian/Mahe,geonameid=241395;bucket=B2
9736050671347577435,-0.525740,166.912590,https://sws.geonames.org/12129637/,geonames:cities500_via_pelias_cached,Pacific/Nauru,geonameid=12129637;bucket=B2
9737106664422886062,-35.316670,173.883330,https://sws.geonames.org/2180173/,geonames:cities500_via_pelias_cached,Pacific/Auckland,geonameid=2180173;bucket=B5
9737668438406736749,35.117550,33.325390,https://sws.geonames.org/146523/,geonames:cities500_via_pelias_cached,Asia/Nicosia,geonameid=146523;bucket=B3
9739833433421084096,1.289170,103.823330,https://sws.geonames.org/1881946/,geonames:cities500_via_pelias_cached,Asia/Singapore,geonameid=1881946;bucket=B4
9741135561373766701,4.606370,114.324760,https://sws.geonames.org/1820187/,geonames:cities500_via_pelias_cached,Asia/Brunei,geonameid=1820187;bucket=B2
9742798669379372740,25.258600,51.530980,https://sws.geonames.org/411763/,geonames:cities500_via_pelias_cached,Asia/Qatar,geonameid=411763;bucket=B4
9743839581026743624,45.523450,-122.676210,https://sws.geonames.org/5746545/,geonames:cities500_via_pelias_cached,America/Los_Angeles,geonameid=5746545;bucket=B4
9751984204291213670,47.531670,21.624440,https://sws.geonames.org/721472/,geonames:cities500_via_pelias_cached,Europe/Budapest,geonameid=721472;bucket=B2
9752599200757312431,47.362010,8.514970,https://sws.geonames.org/2658007/,geonames:cities500_via_pelias_cached,Europe/Zurich,geonameid=2658007;bucket=B4
9752678094629433485,43.726870,7.417660,https://sws.geonames.org/3017814/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=3017814;bucket=B3
9753075953078680848,64.135480,-21.895410,https://sws.geonames.org/3413829/,geonames:cities500_via_pelias_cached,Atlantic/Reykjavik,geonameid=3413829;bucket=B1
9753338987429190067,-17.442210,177.862210,https://sws.geonames.org/2197895/,geonames:cities500_via_pelias_cached,Pacific/Fiji,geonameid=2197895;bucket=B3
9753506376469706088,46.393090,15.573470,https://sws.geonames.org/3190534/,geonames:cities500_via_pelias_cached,Europe/Ljubljana,geonameid=3190534;bucket=B4
9753626871868718240,12.052880,-61.752260,https://sws.geonames.org/3579925/,geonames:cities500_via_pelias_cached,America/Grenada,geonameid=3579925;bucket=B1
9755840750067556539,18.300000,42.733330,https://sws.geonames.org/105072/,geonames:cities500_via_pelias_cached,Asia/Riyadh,geonameid=105072;bucket=B3
9756074455443721201,43.739760,7.427320,https://sws.geonames.org/2992741/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=2992741;bucket=B2
9760922207778444441,26.434420,50.103260,https://sws.geonames.org/110336/,geonames:cities500_via_pelias_cached,Asia/Riyadh,geonameid=110336;bucket=B2
9761918871383273913,-4.319970,55.753380,https://sws.geonames.org/6691843/,geonames:cities500_via_pelias_cached,Indian/Mahe,geonameid=6691843;bucket=B2
9762961385242347882,17.116670,-61.800000,https://sws.geonames.org/3576057/,geonames:cities500_via_pelias_cached,America/Antigua,geonameid=3576057;bucket=B2
9763986879704416096,-37.882640,144.700300,https://sws.geonames.org/7281807/,geonames:cities500_via_pelias_cached,Australia/Melbourne,geonameid=7281807;bucket=B4
9765182785576781590,51.603730,-0.067940,https://sws.geonames.org/2635608/,geonames:cities500_via_pelias_cached,Europe/London,geonameid=2635608;bucket=B4
9765944294705117007,25.291940,51.424440,https://sws.geonames.org/289888/,geonames:cities500_via_pelias_cached,Asia/Qatar,geonameid=289888;bucket=B2
9769113382929645317,41.850030,-87.650050,https://sws.geonames.org/4887398/,geonames:cities500_via_pelias_cached,America/Chicago,geonameid=4887398;bucket=B2
9770961743738888373,51.220470,4.400260,https://sws.geonames.org/2803138/,geonames:cities500_via_pelias_cached,Europe/Brussels,geonameid=2803138;bucket=B2
9772307483244095496,-43.528330,172.590130,https://sws.geonames.org/6220351/,geonames:cities500_via_pelias_cached,Pacific/Auckland,geonameid=6220351;bucket=B4
9776110411004988191,11.003610,42.102500,https://sws.geonames.org/224906/,geonames:cities500_via_pelias_cached,Africa/Djibouti,geonameid=224906;bucket=B3
9776638617023996918,43.747540,7.431410,https://sws.geonames.org/13527010/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=13527010;bucket=B2
9779335208629488006,57.048000,9.918700,https://sws.geonames.org/2624886/,geonames:cities500_via_pelias_cached,Europe/Copenhagen,geonameid=2624886;bucket=B2
9780277597255798238,22.155830,113.556940,https://sws.geonames.org/1821263/,geonames:cities500_via_pelias_cached,Asia/Macau,geonameid=1821263;bucket=B2
9781596081270193560,46.010080,8.960040,https://sws.geonames.org/2659836/,geonames:cities500_via_pelias_cached,Europe/Zurich,geonameid=2659836;bucket=B3
9781760363627178345,21.492930,-71.533040,https://sws.geonames.org/3577027/,geonames:cities500_via_pelias_cached,America/Grand_Turk,geonameid=3577027;bucket=B3
9785180520734568773,43.737180,7.421450,https://sws.geonames.org/2993458/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=2993458;bucket=B1
9788183393842250153,59.955970,11.049180,https://sws.geonames.org/3147465/,geonames:cities500_via_pelias_cached,Europe/Oslo,geonameid=3147465;bucket=B3
9788270267734183223,48.208490,16.372080,https://sws.geonames.org/2761369/,geonames:cities500_via_pelias_cached,Europe/Vienna,geonameid=2761369;bucket=B1
9791040608978714752,49.495830,5.980560,https://sws.geonames.org/2960596/,geonames:cities500_via_pelias_cached,Europe/Luxembourg,geonameid=2960596;bucket=B2
9791189344487427023,-31.388110,-57.959830,https://sws.geonames.org/3440714/,geonames:cities500_via_pelias_cached,America/Montevideo,geonameid=3440714;bucket=B2
9795783838513553799,-21.414940,25.592630,https://sws.geonames.org/933535/,geonames:cities500_via_pelias_cached,Africa/Gaborone,geonameid=933535;bucket=B3
9796996078984496391,43.748900,7.434230,https://sws.geonames.org/3225774/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=3225774;bucket=B3
9798557996126634555,-24.871580,25.869890,https://sws.geonames.org/933141/,geonames:cities500_via_pelias_cached,Africa/Gaborone,geonameid=933141;bucket=B3
9799824639542549923,53.051100,8.630910,https://sws.geonames.org/2938323/,geonames:cities500_via_pelias_cached,Europe/Berlin,geonameid=2938323;bucket=B5
9800895433718922329,5.556020,-0.196900,https://sws.geonames.org/2306104/,geonames:cities500_via_pelias_cached,Africa/Accra,geonameid=2306104;bucket=B2
9801059069140846814,55.675940,12.565530,https://sws.geonames.org/2618425/,geonames:cities500_via_pelias_cached,Europe/Copenhagen,geonameid=2618425;bucket=B1
9801393534792178507,51.455230,-2.596650,https://sws.geonames.org/2654675/,geonames:cities500_via_pelias_cached,Europe/London,geonameid=2654675;bucket=B3
9802983358654966883,47.558390,7.573270,https://sws.geonames.org/2661604/,geonames:cities500_via_pelias_cached,Europe/Zurich,geonameid=2661604;bucket=B2
9807630013451921456,32.381670,-64.678060,https://sws.geonames.org/3573061/,geonames:cities500_via_pelias_cached,Atlantic/Bermuda,geonameid=3573061;bucket=B3
9810517564796256089,40.714270,-74.005970,https://sws.geonames.org/5128581/,geonames:cities500_via_pelias_cached,America/New_York,geonameid=5128581;bucket=B1
9811688945816040708,25.433330,49.633330,https://sws.geonames.org/109915/,geonames:cities500_via_pelias_cached,Asia/Riyadh,geonameid=109915;bucket=B4
9811814070396593413,46.227390,7.355590,https://sws.geonames.org/2658576/,geonames:cities500_via_pelias_cached,Europe/Zurich,geonameid=2658576;bucket=B4
9813377284704203719,64.067100,-21.937740,https://sws.geonames.org/3416706/,geonames:cities500_via_pelias_cached,Atlantic/Reykjavik,geonameid=3416706;bucket=B2
9816182822789918072,18.026400,-63.064610,https://sws.geonames.org/10793920/,geonames:cities500_via_pelias_cached,America/Lower_Princes,geonameid=10793920;bucket=B2
9818461692130766284,12.450260,-69.938110,https://sws.geonames.org/3577107/,geonames:cities500_via_pelias_cached,America/Aruba,geonameid=3577107;bucket=B3
9821404989167505041,43.743610,7.431510,https://sws.geonames.org/13527011/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=13527011;bucket=B3
9824212112549078660,43.736790,7.416470,https://sws.geonames.org/3319177/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=3319177;bucket=B3
9824437650101294957,25.261700,51.396840,https://sws.geonames.org/289716/,geonames:cities500_via_pelias_cached,Asia/Qatar,geonameid=289716;bucket=B3
9824860275711551933,48.201720,16.347150,https://sws.geonames.org/12214072/,geonames:cities500_via_pelias_cached,Europe/Vienna,geonameid=12214072;bucket=B4
9827696212999252158,13.211330,-59.525960,https://sws.geonames.org/3374083/,geonames:cities500_via_pelias_cached,America/Barbados,geonameid=3374083;bucket=B2
9828040347304243028,4.968060,114.977530,https://sws.geonames.org/1820560/,geonames:cities500_via_pelias_cached,Asia/Brunei,geonameid=1820560;bucket=B4
9828776047362242344,43.644150,-79.569850,https://sws.geonames.org/5950268/,geonames:cities500_via_pelias_cached,America/Toronto,geonameid=5950268;bucket=B3
9828863274351682760,29.763280,-95.363270,https://sws.geonames.org/4699066/,geonames:cities500_via_pelias_cached,America/Chicago,geonameid=4699066;bucket=B3
9830519847587289674,47.521970,8.540490,https://sws.geonames.org/2661338/,geonames:cities500_via_pelias_cached,Europe/Zurich,geonameid=2661338;bucket=B4
9834423063908977808,5.556020,-0.196900,https://sws.geonames.org/2306104/,geonames:cities500_via_pelias_cached,Africa/Accra,geonameid=2306104;bucket=B2
9835347250637383197,21.782540,-72.252060,https://sws.geonames.org/11703857/,geonames:cities500_via_pelias_cached,America/Grand_Turk,geonameid=11703857;bucket=B1
9836924300698805720,58.146710,7.995600,https://sws.geonames.org/3149318/,geonames:cities500_via_pelias_cached,Europe/Oslo,geonameid=3149318;bucket=B2
9841324049782953903,35.373290,-119.018710,https://sws.geonames.org/5325738/,geonames:cities500_via_pelias_cached,America/Los_Angeles,geonameid=5325738;bucket=B4
9850084250199823008,49.596790,6.147190,https://sws.geonames.org/12035866/,geonames:cities500_via_pelias_cached,Europe/Luxembourg,geonameid=12035866;bucket=B2
9853990393363181073,35.950640,14.415610,https://sws.geonames.org/2562541/,geonames:cities500_via_pelias_cached,Europe/Malta,geonameid=2562541;bucket=B1
9854555439442310546,48.103270,20.778060,https://sws.geonames.org/717582/,geonames:cities500_via_pelias_cached,Europe/Budapest,geonameid=717582;bucket=B2
9856456633310374255,-4.669150,55.499520,https://sws.geonames.org/241395/,geonames:cities500_via_pelias_cached,Indian/Mahe,geonameid=241395;bucket=B2
9860593899281038804,53.148210,18.170360,https://sws.geonames.org/3099654/,geonames:cities500_via_pelias_cached,Europe/Warsaw,geonameid=3099654;bucket=B4
9863447510405087289,60.451480,22.268690,https://sws.geonames.org/633679/,geonames:cities500_via_pelias_cached,Europe/Helsinki,geonameid=633679;bucket=B3
9863928445310799896,48.137430,11.575490,https://sws.geonames.org/2867714/,geonames:cities500_via_pelias_cached,Europe/Berlin,geonameid=2867714;bucket=B2
9865071024654485167,8.066160,0.179470,https://sws.geonames.org/2301424/,geonames:cities500_via_pelias_cached,Africa/Accra,geonameid=2301424;bucket=B4
9866593376543009115,42.534740,1.580140,https://sws.geonames.org/3040686/,geonames:cities500_via_pelias_cached,Europe/Andorra,geonameid=3040686;bucket=B2
9869343316524135341,23.670270,58.189110,https://sws.geonames.org/288967/,geonames:cities500_via_pelias_cached,Asia/Muscat,geonameid=288967;bucket=B2
9872576140484711303,21.782540,-72.252060,https://sws.geonames.org/11703857/,geonames:cities500_via_pelias_cached,America/Grand_Turk,geonameid=11703857;bucket=B1
9875440702049549455,24.687730,46.721850,https://sws.geonames.org/108410/,geonames:cities500_via_pelias_cached,Asia/Riyadh,geonameid=108410;bucket=B2
9877551337668134141,49.540830,6.259720,https://sws.geonames.org/2960665/,geonames:cities500_via_pelias_cached,Europe/Luxembourg,geonameid=2960665;bucket=B4
9880937066320373105,32.783060,-96.806670,https://sws.geonames.org/4684888/,geonames:cities500_via_pelias_cached,America/Chicago,geonameid=4684888;bucket=B3
9881283947979937652,42.327730,59.154420,https://sws.geonames.org/601608/,geonames:cities500_via_pelias_cached,Asia/Ashgabat,geonameid=601608;bucket=B3
9884136419532865810,51.220470,4.400260,https://sws.geonames.org/2803138/,geonames:cities500_via_pelias_cached,Europe/Brussels,geonameid=2803138;bucket=B2
9884833004623222734,34.922100,33.627940,https://sws.geonames.org/146400/,geonames:cities500_via_pelias_cached,Asia/Nicosia,geonameid=146400;bucket=B2
9887197889738774239,8.774790,167.739190,https://sws.geonames.org/7304467/,geonames:cities500_via_pelias_cached,Pacific/Kwajalein,geonameid=7304467;bucket=B2
9889697302935027533,8.939800,-79.640380,https://sws.geonames.org/3714637/,geonames:cities500_via_pelias_cached,America/Panama,geonameid=3714637;bucket=B2
9894804052630395461,44.878510,18.427640,https://sws.geonames.org/3199744/,geonames:cities500_via_pelias_cached,Europe/Sarajevo,geonameid=3199744;bucket=B4
9898554321778997469,51.508530,-0.125740,https://sws.geonames.org/2643743/,geonames:cities500_via_pelias_cached,Europe/London,geonameid=2643743;bucket=B1
9898940545375668541,32.300190,-64.792040,https://sws.geonames.org/8533871/,geonames:cities500_via_pelias_cached,Atlantic/Bermuda,geonameid=8533871;bucket=B1
9907455014763609031,37.498890,126.783060,https://sws.geonames.org/1838716/,geonames:cities500_via_pelias_cached,Asia/Seoul,geonameid=1838716;bucket=B3
9908068476169508180,46.192780,9.017030,https://sws.geonames.org/2661567/,geonames:cities500_via_pelias_cached,Europe/Zurich,geonameid=2661567;bucket=B3
9910320140056921248,52.229770,21.011780,https://sws.geonames.org/756135/,geonames:cities500_via_pelias_cached,Europe/Warsaw,geonameid=756135;bucket=B1
9911001030070385099,9.838470,-83.866550,https://sws.geonames.org/3622547/,geonames:cities500_via_pelias_cached,America/Costa_Rica,geonameid=3622547;bucket=B3
9911522778710530047,43.737180,7.421450,https://sws.geonames.org/2993458/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=2993458;bucket=B1
9912249630570185216,22.119720,113.551110,https://sws.geonames.org/1821279/,geonames:cities500_via_pelias_cached,Asia/Macau,geonameid=1821279;bucket=B3
9913710246083260747,22.119720,113.551110,https://sws.geonames.org/1821279/,geonames:cities500_via_pelias_cached,Asia/Macau,geonameid=1821279;bucket=B3
9913787983380928162,36.668330,116.997220,https://sws.geonames.org/1805753/,geonames:cities500_via_pelias_cached,Asia/Shanghai,geonameid=1805753;bucket=B4
9917293659107708497,35.950640,14.415610,https://sws.geonames.org/2562541/,geonames:cities500_via_pelias_cached,Europe/Malta,geonameid=2562541;bucket=B1
9921640956683709882,42.507290,1.534140,https://sws.geonames.org/3040051/,geonames:cities500_via_pelias_cached,Europe/Andorra,geonameid=3040051;bucket=B2
9922827439014749450,23.110120,-82.423220,https://sws.geonames.org/3569175/,geonames:cities500_via_pelias_cached,America/Havana,geonameid=3569175;bucket=B3
9923292412316244055,45.628060,18.699720,https://sws.geonames.org/3202186/,geonames:cities500_via_pelias_cached,Europe/Zagreb,geonameid=3202186;bucket=B4
9925925897531390539,-39.038230,177.420220,https://sws.geonames.org/6247603/,geonames:cities500_via_pelias_cached,Pacific/Auckland,geonameid=6247603;bucket=B5
9926432436206413415,-4.183960,13.285900,https://sws.geonames.org/8521334/,geonames:cities500_via_pelias_cached,Africa/Brazzaville,geonameid=8521334;bucket=B2
9930343552632506045,49.603140,6.114230,https://sws.geonames.org/2960439/,geonames:cities500_via_pelias_cached,Europe/Luxembourg,geonameid=2960439;bucket=B3
9931149329640957276,52.374030,4.889690,https://sws.geonames.org/2759794/,geonames:cities500_via_pelias_cached,Europe/Amsterdam,geonameid=2759794;bucket=B2
9933033921862878340,59.417210,10.483430,https://sws.geonames.org/3151770/,geonames:cities500_via_pelias_cached,Europe/Oslo,geonameid=3151770;bucket=B4
9933664713486881563,47.050480,8.306350,https://sws.geonames.org/2659811/,geonames:cities500_via_pelias_cached,Europe/Zurich,geonameid=2659811;bucket=B3
9933785911514114587,25.334200,55.412210,https://sws.geonames.org/292672/,geonames:cities500_via_pelias_cached,Asia/Dubai,geonameid=292672;bucket=B2
9933889309792104261,43.726870,7.417660,https://sws.geonames.org/3017814/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=3017814;bucket=B3
9940215993656369853,9.400790,-0.839300,https://sws.geonames.org/2294877/,geonames:cities500_via_pelias_cached,Africa/Accra,geonameid=2294877;bucket=B2
9941739618519940735,43.726870,7.417660,https://sws.geonames.org/3017814/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=3017814;bucket=B3
